...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C
3250,1097,464.1280595,464.1280595,464.1279398919,3989017,209366,23.9,-1,-0.2577051104,0.6914564335000001,0.9955235863,0.7826765793,11,1.1428571429,0.5238095238,13C1 O11,de-protonated,1,1090,C21 H24 O11 13C1,21,24,11,1
3251,1098,464.1644599,464.1644599,464.1643254012,4616741,258851,28.1,-1,-0.289765392,0.627214577,0.9149967705,0.7135492351,10,1.2727272727,0.4545454545,13C1 O10,de-protonated,1,1091,C22 H28 O10 13C1,22,28,10,1
3252,1099,464.2009056,464.2009056,464.2007109106,2971185,235955,17.2,-1,-0.4194077452,0.376349106,0.9436716962,0.5465458831000001,9,1.3913043478,0.3913043478,13C1 O9,de-protonated,1,1092,C23 H32 O9 13C1,23,32,9,1
3253,1109,466.0709517,466.0709517,466.0708189376,3115159,235932,18.2,-1,-0.2848546341,0.6371247568,0.9197858378,0.7219230811,12,0.9473684211,0.6842105263,13C1 O13,de-protonated,1,1102,C19 H18 O13 13C1,19,18,13,1
3254,1110,466.1072422,466.1072422,466.107204447,2942115,257523,17,-1,-0.08099649190000001,0.9642093473,0.794803315,0.9133875376,11,1.1,0.6000000000000001,13C1 O12,de-protonated,1,1104,C20 H22 O12 13C1,20,22,12,1
3255,1111,466.1436416,466.1436416,466.1435899563,5603503,210775,34.6,-1,-0.1107891756,0.9340827659,0.9939852683,0.9520535166,10,1.2380952381,0.5238095238,13C1 O11,de-protonated,1,1105,C21 H26 O11 13C1,21,26,11,1
3256,1112,466.18011,466.18011,466.1799754657,4334779,225683,26.2,-1,-0.2885887142,0.6295904119,0.8930595467,0.7086311523000001,9,1.3636363636,0.4545454545,13C1 O10,de-protonated,1,1106,C22 H30 O10 13C1,22,30,10,1
3257,1113,466.216421,466.216421,466.2163609751,2272455,230870,12.6,-1,-0.128749011,0.9120225174,0.8256854979,0.8861214116,8,1.4782608696,0.3913043478,13C1 O9,de-protonated,1,1107,C23 H34 O9 13C1,23,34,9,1
3258,1124,468.0865815,468.0865815,468.086469002,3260213,214626,19.1,-1,-0.2403358398,0.7254985544,0.9155950428,0.7825275009,11,1.0526315789,0.6842105263,13C1 O13,de-protonated,1,1117,C19 H20 O13 13C1,19,20,13,1
3259,1125,468.1229721,468.1229721,468.1228545114,4376386,241244,26.5,-1,-0.2511916887,0.7043074087,0.9919827845,0.7906100214,10,1.2,0.6000000000000001,13C1 O12,de-protonated,1,1119,C20 H24 O12 13C1,20,24,12,1
3260,1126,468.1592981,468.1592981,468.1592400208,5083982,230797,31.1,-1,-0.1240586132,0.9180503914,0.9063815511,0.9145497393,9,1.3333333333,0.5238095238,13C1 O11,de-protonated,1,1121,C21 H28 O11 13C1,21,28,11,1
3261,1127,468.1956924,468.1956924,468.1956255302,2384218,247222,13.3,-1,-0.1428244907,0.8928587710000001,0.8763846822,0.8879165443,8,1.4545454545,0.4545454545,13C1 O10,de-protonated,1,1122,C22 H32 O10 13C1,22,32,10,1
3262,1153,470.0657372,470.0657372,470.0657335571,1572815,272782,8,-1,-0.0077496839,0.9996664023,0.9253281773,0.9773649348,11,1,0.7777777778,13C1 O14,de-protonated,1,1129,C18 H18 O14 13C1,18,18,14,1
3263,1154,470.0810913,470.0810913,470.0809896984,1559508,267936,7.9,-1,-0.2161363216,0.7714161672000001,0.9074129921,0.8122152147,15,0.8181818182,0.5,13C1 O11,de-protonated,1,1130,C22 H18 O11 13C1,22,18,11,1
3264,1155,470.1021494,470.1021494,470.1021190665,2375132,269582,13.3,-1,-0.0645252921,0.9771348327,0.8263837918,0.9319095204,10,1.1578947368,0.6842105263,13C1 O13,de-protonated,1,1131,C19 H22 O13 13C1,19,22,13,1
3265,1156,470.1385405,470.1385405,470.1385045759,4139496,223920,24.9,-1,-0.0764117213,0.9680829469,0.9289512091,0.9563434256,9,1.3,0.6000000000000001,13C1 O12,de-protonated,1,1133,C20 H26 O12 13C1,20,26,12,1
3266,1157,470.1748287,470.1748287,470.1748900853,2850292,234421,16.4,-1,0.1305584226,0.9096483054,0.9316400067,0.9162458158,8,1.4285714286,0.5238095238,13C1 O11,de-protonated,1,1135,C21 H30 O11 13C1,21,30,11,1
3267,1170,472.0603271,472.0603271,472.0602542535,2554485,180531,14.5,-1,-0.15431606820000002,0.8760808144000001,0.7779648702,0.8466460312,15,0.7619047619,0.5714285714,13C1 O12,de-protonated,1,1160,C21 H16 O12 13C1,21,16,12,1
3268,1171,472.0815096,472.0815096,472.0848933093,1367932,200851,6.6,-1,-8.0546757181,2.9259881269999994e-157,0.6987484484,0.2096245345,32,0.33333333330000003,0.0277777778,13C1 O1,de-protonated,1,1161,C36 H12 O1 13C1,36,12,1,1
3269,1171,472.0815096,472.0815096,472.0813836216,1367932,200851,6.6,-1,-0.2668573413,0.6732578467,0.9883772611,0.7677936710000001,10,1.1111111111,0.7777777778,13C1 O14,de-protonated,1,1161,C18 H20 O14 13C1,18,20,14,1
3270,1172,472.0886958,472.0886958,472.0848933093,1883262,243985,10,-1,-8.0546757181,2.9259881269999994e-157,0.6987484484,0.2096245345,32,0.33333333330000003,0.0277777778,13C1 O1,de-protonated,1,1161,C36 H12 O1 13C1,36,12,1,1
3271,1173,472.0969434,472.0969434,472.0966397629,1699969,246338,8.8,-1,-0.6431672509,0.1004461055,0.965568882,0.3599829385,14,0.9090909091,0.5,13C1 O11,de-protonated,1,1162,C22 H20 O11 13C1,22,20,11,1
3272,1174,472.1177649,472.1177649,472.117769131,2303624,203625,12.8,-1,0.00896175,0.9995539164,0.9163265962,0.9745857203,9,1.2631578947,0.6842105263,13C1 O13,de-protonated,1,1163,C19 H24 O13 13C1,19,24,13,1
3273,1175,472.1330018,472.1330018,472.1330252723,2174606,204358,11.9,-1,0.0497154086,0.9863626108,0.880872933,0.9547157075,13,1.0434782609,0.4347826087,13C1 O10,de-protonated,1,1164,C23 H24 O10 13C1,23,24,10,1
3274,1176,472.1540138,472.1540138,472.1541546404,2107541,227852,11.5,-1,0.2982932252,0.6099813265,0.9431873061,0.7099431204000001,8,1.4,0.6000000000000001,13C1 O12,de-protonated,1,1165,C20 H28 O12 13C1,20,28,12,1
3275,1189,474.0760562,474.0760562,474.075904318,2641702,238314,15,-1,-0.32037486600000004,0.5653996083,0.9721023002,0.6874104158000001,14,0.8571428571,0.5714285714,13C1 O12,de-protonated,1,1179,C21 H18 O12 13C1,21,18,12,1
3276,1190,474.1123689,474.1123689,474.1122898274,2166067,264062,11.9,-1,-0.1667803633,0.8568164088,0.7821825061000001,0.834426238,13,1,0.5,13C1 O11,de-protonated,1,1181,C22 H22 O11 13C1,22,22,11,1
3277,1191,474.1487907,474.1487907,474.1486753368,3254079,231017,19.1,-1,-0.2433060382,0.7197316654,0.9545291483,0.7901709103,12,1.1304347826,0.4347826087,13C1 O10,de-protonated,1,1183,C23 H26 O10 13C1,23,26,10,1
3278,1192,474.1853779,474.1853779,474.1850608461,2511692,199385,14.2,-1,-0.6686289334000001,0.0834345737,0.9306746656,0.3376066012,11,1.25,0.375,13C1 O9,de-protonated,1,1185,C24 H30 O9 13C1,24,30,9,1
3279,1201,476.0554929,476.0554929,476.0551688731,2302414,234956,12.5,-1,-0.6806499156,0.07624513200000001,0.9545958628,0.3397503512,14,0.8,0.65,13C1 O13,de-protonated,1,1194,C20 H16 O13 13C1,20,16,13,1
3280,1203,476.0916276,476.0916276,476.0915543825,2648539,216237,14.8,-1,-0.1537887529,0.8768719239,0.9303369699,0.8929114377,13,0.9523809524,0.5714285714,13C1 O12,de-protonated,1,1196,C21 H20 O12 13C1,21,20,12,1
3281,1204,476.1278616,476.1278616,476.1279398919,3293671,215125,18.9,-1,0.1644344963,0.8605229271,0.9517199397,0.8878820309000001,12,1.0909090909,0.5,13C1 O11,de-protonated,1,1197,C22 H24 O11 13C1,22,24,11,1
3282,1205,476.1644727,476.1644727,476.1643254012,4093428,209014,24.1,-1,-0.30934437940000004,0.5876445456,0.9754474027,0.7039854028,11,1.2173913043,0.4347826087,13C1 O10,de-protonated,1,1198,C23 H28 O10 13C1,23,28,10,1
3283,1206,476.2007439,476.2007439,476.2007109106,2439680,227236,13.4,-1,-0.0692761952,0.9736901244,0.8675280955,0.9418415157,10,1.3333333333,0.375,13C1 O9,de-protonated,1,1199,C24 H32 O9 13C1,24,32,9,1
3284,1214,478.0710214,478.0710214,478.0708189376,3003524,206450,17,-1,-0.4234988301,0.3692077136,0.9225444745,0.5352087418,13,0.9,0.65,13C1 O13,de-protonated,1,1208,C20 H18 O13 13C1,20,18,13,1
3285,1215,478.1073386,478.1073386,478.107204447,3399825,229223,19.6,-1,-0.2805919825,0.6457135944,0.90843415810000006,0.7245297635,12,1.0476190476,0.5714285714,13C1 O12,de-protonated,1,1209,C21 H22 O12 13C1,21,22,12,1
3286,1216,478.143567,478.143567,478.1435899563,4626589,208169,27.5,-1,0.0480113849,0.9872755762,0.921756006,0.9676197051,11,1.1818181818,0.5,13C1 O11,de-protonated,1,1210,C22 H26 O11 13C1,22,26,11,1
3287,1217,478.1800519,478.1800519,478.1799754657,4281514,200661,25.3,-1,-0.1598441667,0.8676686992,0.9990932291,0.9070960581,10,1.3043478261,0.4347826087,13C1 O10,de-protonated,1,1211,C23 H30 O10 13C1,23,30,10,1
3288,1218,478.2163507,478.2163507,478.2163609751,1471158,238837,7.1,-1,0.0214863091,0.9974385003,0.7240084786000001,0.9154094937,9,1.4166666667,0.375,13C1 O9,de-protonated,1,1212,C24 H34 O9 13C1,24,34,9,1
3289,1228,480.0502602,480.0502602,480.0500834927,1788718,278603,9.2,-1,-0.3681018814,0.4710588741,0.9917702586,0.6272722894,13,0.8421052632,0.7368421053,13C1 O14,de-protonated,1,1220,C19 H16 O14 13C1,19,16,14,1
3290,1229,480.0866032,480.0866032,480.086469002,2124090,205205,11.4,-1,-0.2795287166,0.6478535738,0.7243540206,0.6708037079,12,1,0.65,13C1 O13,de-protonated,1,1222,C20 H20 O13 13C1,20,20,13,1
3291,1230,480.1229096,480.1229096,480.1228545114,3814215,207791,22.3,-1,-0.114738488,0.9294721376,0.9590406626,0.9383426951,11,1.1428571429,0.5714285714,13C1 O12,de-protonated,1,1224,C21 H24 O12 13C1,21,24,12,1
3292,1231,480.1594563,480.1594563,480.1592400208,4778835,212121,28.5,-1,-0.4504322066,0.3239513039,0.9998371745,0.5267170651,10,1.2727272727,0.5,13C1 O11,de-protonated,1,1225,C22 H28 O11 13C1,22,28,11,1
3293,1232,480.1956971,480.1956971,480.1956255302,3686240,245714,21.4,-1,-0.1490430107,0.8839010952,0.9517945185,0.9042691222,9,1.3913043478,0.4347826087,13C1 O10,de-protonated,1,1226,C23 H32 O10 13C1,23,32,10,1
3294,1246,482.0658322,482.0658322,482.0657335571,1629154,236455,8.2,-1,-0.2046253323,0.7924549722,0.8912087972,0.8220811197000001,12,0.9473684211,0.7368421053,13C1 O14,de-protonated,1,1235,C19 H18 O14 13C1,19,18,14,1
3295,1247,482.0811274,482.0811274,482.0809896984,1415143,249791,6.8,-1,-0.2856399214,0.6355409882,0.6784524616000001,0.6484144302,16,0.7826086957,0.4782608696,13C1 O11,de-protonated,1,1236,C23 H18 O11 13C1,23,18,11,1
3296,1248,482.1024587,482.1024587,482.1021190665,2279919,230665,12.4,-1,-0.7044845132,0.0634683771,0.8918954553,0.3119965005,11,1.1,0.65,13C1 O13,de-protonated,1,1237,C20 H22 O13 13C1,20,22,13,1
3297,1249,482.1386985,482.1386985,482.1385045759,3750395,216825,21.8,-1,-0.4022165634,0.4070710344,0.9401294825,0.5669885688,10,1.2380952381,0.5714285714,13C1 O12,de-protonated,1,1239,C21 H26 O12 13C1,21,26,12,1
3298,1250,482.1749644,482.1749644,482.1748900853,3747336,242816,21.8,-1,-0.1541239694,0.8763692432,0.9714434049,0.9048914917,9,1.3636363636,0.5,13C1 O11,de-protonated,1,1241,C22 H30 O11 13C1,22,30,11,1
3299,1251,482.2118383,482.2118383,482.2112755947,1627668,199249,8.1,-1,-1.1669269307,5.182242e-4,0.9551163806,0.28689767110000003,8,1.4782608696,0.4347826087,13C1 O10,de-protonated,1,1243,C23 H34 O10 13C1,23,34,10,1
3300,1264,484.0814408,484.0814408,484.0848933093,1921684,242630,10,-1,7.1320326677,1.877026377e-123,0.6421127910000001,0.1926338373,33,0.3243243243,0.027027027,13C1 O1,de-protonated,1,1255,C37 H12 O1 13C1,37,12,1,1
3301,1264,484.0814408,484.0814408,484.0813836216,1921684,242630,10,-1,-0.1181172936,0.9254183098,0.8472153247,0.9019574142,11,1.0526315789,0.7368421053,13C1 O14,de-protonated,1,1255,C19 H20 O14 13C1,19,20,14,1
3302,1265,484.1177342,484.1177342,484.117769131,2349728,230797,12.8,-1,0.0721539336,0.9714909958,0.9818068173,0.9745857423,10,1.2,0.65,13C1 O13,de-protonated,1,1257,C20 H24 O13 13C1,20,24,13,1
3303,1266,484.1542964,484.1542964,484.1541546404,2756781,234648,15.4,-1,-0.2927985084,0.621087598,0.8604372057,0.6928924803000001,9,1.3333333333,0.5714285714,13C1 O12,de-protonated,1,1259,C21 H28 O12 13C1,21,28,12,1
3304,1267,484.1693474,484.1693474,484.1694107817,2009266,223791,10.6,-1,0.1309080441,0.9091864512,0.6249026154,0.8239013005,13,1.12,0.36,13C1 O9,de-protonated,1,1260,C25 H28 O9 13C1,25,28,9,1
3305,1268,484.1904348,484.1904348,484.1905401498,2124473,250187,11.4,-1,0.2175791577,0.768738951,0.887829732,0.8044661853,8,1.4545454545,0.5,13C1 O11,de-protonated,1,1261,C22 H32 O11 13C1,22,32,11,1
3306,1281,486.0759249,486.0759249,486.075904318,1446713,172772,7,-1,-0.0423431899,0.990088635,0.9897842496,0.9899973193,15,0.8181818182,0.5454545455,13C1 O12,de-protonated,1,1271,C22 H18 O12 13C1,22,18,12,1
3307,1282,486.1332067,486.1332067,486.1334191955,1509709,244956,7.4,-1,0.4371134982,0.34593995580000003,0.7904623518,0.47929667459999997,9,1.3,0.65,13C1 O13,de-protonated,1,1274,C20 H26 O13 13C1,20,26,13,1
3308,1283,486.1488961,486.1488961,486.1486753368,1565010,292545,7.7,-1,-0.4541064225,0.3180248375,0.9280088581,0.5010200437,13,1.0833333333,0.4166666667,13C1 O10,de-protonated,1,1275,C24 H26 O10 13C1,24,26,10,1
3309,1284,486.1702383,486.1702383,486.1698047049,1612633,245543,8,-1,-0.8918594537000001,0.0120467219,0.9639604996,0.29762085520000003,8,1.4285714286,0.5714285714,13C1 O12,de-protonated,1,1276,C21 H30 O12 13C1,21,30,12,1
3310,1296,488.0554177,488.0554177,488.0551688731,1875924,276729,9.7,-1,-0.5098335731,0.235968474,0.9785405353,0.4587400924,15,0.7619047619,0.619047619,13C1 O13,de-protonated,1,1286,C21 H16 O13 13C1,21,16,13,1
3311,1297,488.0917144,488.0917144,488.0915543825,2065888,199907,11,-1,-0.3278432599,0.5503957056000001,0.9717978528,0.6768163498,14,0.9090909091,0.5454545455,13C1 O12,de-protonated,1,1288,C22 H20 O12 13C1,22,20,12,1
3312,1298,488.1282211,488.1282211,488.1279398919,2175468,223262,11.7,-1,-0.5760951567,0.1582136327,0.938991711,0.3924470562,13,1.0434782609,0.4782608696,13C1 O11,de-protonated,1,1290,C23 H24 O11 13C1,23,24,11,1
3313,1299,488.164398,488.164398,488.1643254012,2952696,240733,16.7,-1,-0.1487178682,0.8843766378000001,0.8613746689,0.8774760471,12,1.1666666667,0.4166666667,13C1 O10,de-protonated,1,1292,C24 H28 O10 13C1,24,28,10,1
3314,1300,488.2009256,488.2009256,488.2007109106,2323973,216085,12.6,-1,-0.4397563721,0.34151461120000004,0.9582425788,0.5265330015,11,1.28,0.36,13C1 O9,de-protonated,1,1294,C25 H32 O9 13C1,25,32,9,1
3315,1310,490.0347585,490.0347585,490.0344334282,1489255,230316,7.2,-1,-0.6633652551,0.0867485605,0.8189305464000001,0.30640315630000003,15,0.7000000000000001,0.7000000000000001,13C1 O14,de-protonated,1,1301,C20 H14 O14 13C1,20,14,14,1
3316,1311,490.0709169,490.0709169,490.0708189376,1924723,271061,10,-1,-0.1998944413,0.8009252082,0.7686989376000001,0.7912573270000001,14,0.8571428571,0.619047619,13C1 O13,de-protonated,1,1302,C21 H18 O13 13C1,21,18,13,1
3317,1312,490.107306,490.107306,490.107204447,2255487,211194,12.2,-1,-0.2072057855,0.7877901419000001,0.8841696774000001,0.8167040025000001,13,1,0.5454545455,13C1 O12,de-protonated,1,1304,C22 H22 O12 13C1,22,22,12,1
3318,1313,490.143847,490.143847,490.1435899563,2927755,208045,16.5,-1,-0.5244252282,0.21699108700000003,0.9198193854,0.4278395765,12,1.1304347826,0.4782608696,13C1 O11,de-protonated,1,1306,C23 H26 O11 13C1,23,26,11,1
3319,1314,490.1800668,490.1800668,490.1799754657,3051671,230897,17.3,-1,-0.1863280517,0.8245820959,0.8722617796000001,0.8388860010000001,11,1.25,0.4166666667,13C1 O10,de-protonated,1,1307,C24 H30 O10 13C1,24,30,10,1
3320,1315,490.2163583,490.2163583,490.2163609751,2535075,184494,14,-1,0.0054569874,0.9998345764,0.8598696545000001,0.9578450998,10,1.36,0.36,13C1 O9,de-protonated,1,1308,C25 H34 O9 13C1,25,34,9,1
3321,1322,492.0498304,492.0498304,492.0500834927,1983228,240698,10.4,-1,0.5143636179000001,0.2299638969,0.9777064425,0.4542866606,14,0.8,0.7000000000000001,13C1 O14,de-protonated,1,1316,C20 H16 O14 13C1,20,16,14,1
3322,1324,492.086657,492.086657,492.086469002,2734344,210671,15.3,-1,-0.3820425198,0.4444714872,0.9421265161,0.5937679959000001,13,0.9523809524,0.619047619,13C1 O13,de-protonated,1,1317,C21 H20 O13 13C1,21,20,13,1
3323,1325,492.1230311,492.1230311,492.1228545114,3348244,228094,19.2,-1,-0.3588302571,0.4890313750000001,0.8405970432000001,0.5945010755,12,1.0909090909,0.5454545455,13C1 O12,de-protonated,1,1318,C22 H24 O12 13C1,22,24,12,1
3324,1326,492.1594148,492.1594148,492.1592400208,4093728,196184,24,-1,-0.35512730800000003,0.49626702600000006,0.9648719722,0.6368485099,11,1.2173913043,0.4782608696,13C1 O11,de-protonated,1,1319,C23 H28 O11 13C1,23,28,11,1
3325,1327,492.1959321,492.1959321,492.1956255302,4063020,226339,23.8,-1,-0.6228616954,0.1158666922,0.8793289117,0.3449053581,10,1.3333333333,0.4166666667,13C1 O10,de-protonated,1,1320,C24 H32 O10 13C1,24,32,10,1
3326,1328,492.232161,492.232161,492.2320110396,1707319,232226,8.6,-1,-0.30465393160000004,0.5971222374,0.8520396764,0.6735974691000001,9,1.44,0.36,13C1 O9,de-protonated,1,1321,C25 H36 O9 13C1,25,36,9,1
3327,1338,494.0660484,494.0660484,494.0657335571,2276231,222645,12.3,-1,-0.6372489317000001,0.1047651134,0.9956032169,0.3720165445,13,0.9,0.7000000000000001,13C1 O14,de-protonated,1,1331,C20 H18 O14 13C1,20,18,14,1
3328,1339,494.1024047,494.1024047,494.1021190665,2865555,220709,16.1,-1,-0.578085917,0.156206873,0.9528086691,0.3951874118,12,1.0476190476,0.619047619,13C1 O13,de-protonated,1,1332,C21 H22 O13 13C1,21,22,13,1
3329,1340,494.1387235,494.1387235,494.1385045759,3460510,188018,20,-1,-0.4430419616,0.3360555597,0.8806882729000001,0.4994453736,11,1.1818181818,0.5454545455,13C1 O12,de-protonated,1,1334,C22 H26 O12 13C1,22,26,12,1
3330,1341,494.1750181,494.1750181,494.1748900853,5194154,214479,31.1,-1,-0.2590473749,0.6887970772,0.8790281328,0.7458663939,10,1.3043478261,0.4782608696,13C1 O11,de-protonated,1,1335,C23 H30 O11 13C1,23,30,11,1
3331,1342,494.2115169,494.2115169,494.2112755947,2206646,233181,11.9,-1,-0.4882634931,0.26594883820000004,0.8065877802,0.4281405208,9,1.4166666667,0.4166666667,13C1 O10,de-protonated,1,1336,C24 H34 O10 13C1,24,34,10,1
3332,1353,496.0814051,496.0814051,496.0848933093,2372613,217969,12.7,-1,7.0314765075,5.125929379e-120,0.4975872922,0.1492761877,34,0.3157894737,0.0263157895,13C1 O1,de-protonated,1,1345,C38 H12 O1 13C1,38,12,1,1
3333,1353,496.0814051,496.0814051,496.0813836216,2372613,217969,12.7,-1,-0.0432960873,0.9896398665,0.9062434172,0.9646209317,12,1,0.7000000000000001,13C1 O14,de-protonated,1,1345,C20 H20 O14 13C1,20,20,14,1
3334,1354,496.1179473,496.1179473,496.117769131,3094033,204275,17.3,-1,-0.3591264206,0.4884540272,0.9668339473,0.6319680033,11,1.1428571429,0.619047619,13C1 O13,de-protonated,1,1347,C21 H24 O13 13C1,21,24,13,1
3335,1355,496.1543523,496.1543523,496.1541546404,4056092,217609,23.3,-1,-0.3983834712,0.4140705810000001,0.9953004861,0.5884395525,10,1.2727272727,0.5454545455,13C1 O12,de-protonated,1,1349,C22 H28 O12 13C1,22,28,12,1
3336,1356,496.1907562,496.1907562,496.1905401498,3288103,226202,18.5,-1,-0.4354178739,0.3487950795,0.9293643421,0.5229658583,9,1.3913043478,0.4782608696,13C1 O11,de-protonated,1,1351,C23 H32 O11 13C1,23,32,11,1
3337,1370,498.0605352,498.0605352,498.0606481767,1786474,187201,9,-1,0.2268332405,0.7513739822000001,0.7398819717,0.7479263791,12,0.9473684211,0.7894736842000001,13C1 O15,de-protonated,1,1359,C19 H18 O15 13C1,19,18,15,1
3338,1371,498.0757639,498.0757639,498.075904318,1510766,177588,7.2,-1,0.2819208768,0.6430375775,0.8892513956,0.7169017229,16,0.7826086957,0.5217391304,13C1 O12,de-protonated,1,1360,C23 H18 O12 13C1,23,18,12,1
3339,1372,498.0971814,498.0971814,498.1005433738,2779765,222002,15.3,-1,6.7495886037,1.209508418e-110,0.6032680793,0.1809804238,33,0.3684210526,0.0263157895,13C1 O1,de-protonated,1,1361,C38 H14 O1 13C1,38,14,1,1
3340,1372,498.0971814,498.0971814,498.0970336861,2779765,222002,15.3,-1,-0.2965564838,0.613492347,0.7933276439,0.6674429361,11,1.1,0.7000000000000001,13C1 O14,de-protonated,1,1361,C20 H22 O14 13C1,20,22,14,1
3341,1373,498.1335524,498.1335524,498.1334191955,3404416,208395,19.2,-1,-0.267407316,0.6721597171,0.8615788662,0.7289854618,10,1.2380952381,0.619047619,13C1 O13,de-protonated,1,1363,C21 H26 O13 13C1,21,26,13,1
3342,1374,498.1488153,498.1488153,498.1486753368,1582213,211755,7.7,-1,-0.2809667929,0.6449589881000001,0.7947116757,0.6898847944000001,14,1.04,0.4,13C1 O10,de-protonated,1,1364,C25 H26 O10 13C1,25,26,10,1
3343,1375,498.1697938,498.1697938,498.1698047049,3525259,212564,20,-1,0.0218898526,0.9973415087,0.9400450059,0.9801525579,9,1.3636363636,0.5454545455,13C1 O12,de-protonated,1,1365,C22 H30 O12 13C1,22,30,12,1
3344,1376,498.1845494,498.1845494,498.1850608461,1443984,164760,6.8,-1,1.0266187984,0.0028648009,0.7273245151000001,0.2202027151,13,1.1538461538,0.3461538462,13C1 O9,de-protonated,1,1366,C26 H30 O9 13C1,26,30,9,1
3345,1377,498.206257,498.206257,498.2061902142,1496726,261164,7.1,-1,-0.13405243320000002,0.9049879611,0.8970024412000001,0.9025923051,8,1.4782608696,0.4782608696,13C1 O11,de-protonated,1,1367,C23 H34 O11 13C1,23,34,11,1
3346,1391,500.05497,500.05497,500.0551688731,1472196,264829,7,-1,0.3977022972,0.4153199023,0.8681982613,0.55118341,16,0.7272727273,0.5909090909,13C1 O13,de-protonated,1,1379,C22 H16 O13 13C1,22,16,13,1
3347,1392,500.0915048,500.0915048,500.0915543825,1802447,213974,9.1,-1,0.0991467925,0.9468528422,0.9747087617,0.9552096181,15,0.8695652174,0.5217391304,13C1 O12,de-protonated,1,1381,C23 H20 O12 13C1,23,20,12,1
3348,1393,500.1130696,500.1130696,500.1126837506,1565397,211583,7.6,-1,-0.7715249774,0.0366277607,0.909254556,0.2984157993,10,1.2,0.7000000000000001,13C1 O14,de-protonated,1,1382,C20 H24 O14 13C1,20,24,14,1
3349,1394,500.1280788,500.1280788,500.1279398919,2119898,239360,11.1,-1,-0.2777452146,0.6514406967,0.8859699455000001,0.7217994713,14,1,0.4583333333,13C1 O11,de-protonated,1,1383,C24 H24 O11 13C1,24,24,11,1
3350,1395,500.1491501,500.1491501,500.14906926,2558176,228198,13.9,-1,-0.16163189660000002,0.8649027841,0.8658953778,0.8652005622000001,9,1.3333333333,0.619047619,13C1 O13,de-protonated,1,1384,C21 H28 O13 13C1,21,28,13,1
