...1,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Resolving Power,S/N,Ion Charge,Mass Error (ppm),Mass Error Score,Isotopologue Similarity,Confidence Score,DBE,H/C,O/C,Heteroatom Class,Ion Type,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,13C,18O
3298,1432,484.1327085,484.1327085,484.1330252723,1495196,205900,7.3,-1,0.654308361,0.09269495,0.7748580683,0.2973438855,14,1,0.4166666667,13C1 O10,de-protonated,1,1423,C24 H24 O10 13C1,24,24,10,1,NA
3299,1433,484.1541154,484.1541154,484.1541546404,3574945,216749,20.7,-1,0.0810493625,0.9641634548,0.990182035,0.9719690289,9,1.3333333333,0.5714285714,13C1 O12,de-protonated,1,1424,C21 H28 O12 13C1,21,28,12,1,NA
3300,1434,484.169903,484.169903,484.1694107817,1419429,175195,6.8,-1,-1.0166241785,0.0032089741,0.845202639,0.2558070736,13,1.12,0.36,13C1 O9,de-protonated,1,1425,C25 H28 O9 13C1,25,28,9,1,NA
3301,1435,484.1906422,484.1906422,484.1905401498,2294953,252482,12.5,-1,-0.2107646094,0.7813068313,0.9805709436,0.841086065,8,1.4545454545,0.5,13C1 O11,de-protonated,1,1426,C22 H32 O11 13C1,22,32,11,1,NA
3302,1448,486.0971075,486.0971075,486.1005433738,1561171,231885,7.7,-1,7.0682368038,2.878873149e-121,0.7616791953000001,0.2285037586,32,0.3783783784,0.027027027,13C1 O1,de-protonated,1,1439,C37 H14 O1 13C1,37,14,1,1,NA
3303,1448,486.0971075,486.0971075,486.0970336861,1561171,231885,7.7,-1,-0.1518501447,0.8797631184,0.7639384661,0.8450157227,10,1.1578947368,0.7368421053,13C1 O14,de-protonated,1,1439,C19 H22 O14 13C1,19,22,14,1,NA
3304,1449,486.1125003,486.1125003,486.1122898274,1940055,239700,10.2,-1,-0.4329711971,0.35293654900000004,0.8846410143000001,0.5124478886,14,0.9565217391,0.4782608696,13C1 O11,de-protonated,1,1440,C23 H22 O11 13C1,23,22,11,1,NA
3305,1450,486.133424,486.133424,486.1334191955,1521755,261749,7.5,-1,-0.0098831318,0.9994575011,0.8183666806000001,0.945130255,9,1.3,0.65,13C1 O13,de-protonated,1,1441,C20 H26 O13 13C1,20,26,13,1,NA
3306,1451,486.1698631,486.1698631,486.1698047049,1633380,239074,8.2,-1,-0.1201126351,0.922977658,0.9236607202,0.9231825766,8,1.4285714286,0.5714285714,13C1 O12,de-protonated,1,1443,C21 H30 O12 13C1,21,30,12,1,NA
3307,1452,486.185064,486.185064,486.1850608461,2190439,218798,11.8,-1,-0.0064869361,0.9997662477,0.8923861242000001,0.9675522106,12,1.2,0.36,13C1 O9,de-protonated,1,1444,C25 H30 O9 13C1,25,30,9,1,NA
3308,1464,488.055044,488.055044,488.0551688731,2144780,216767,11.5,-1,0.2558585531,0.6951089645,0.7881232931000001,0.723013263,15,0.7619047619,0.619047619,13C1 O13,de-protonated,1,1454,C21 H16 O13 13C1,21,16,13,1,NA
3309,1465,488.0835658,488.0835658,488.0798079288,1559315,218626,7.7,-1,-7.6992964967,9.426740338999998e-144,0.6591533035,0.197745991,32,0.33333333330000003,0.0555555556,13C1 O2,de-protonated,1,1455,C36 H12 O2 13C1,36,12,2,1,NA
3310,1466,488.0917836,488.0917836,488.0915543825,1840149,224226,9.5,-1,-0.4696199397,0.2936877164,0.8580836281,0.4630064899,14,0.9090909091,0.5454545455,13C1 O12,de-protonated,1,1456,C22 H20 O12 13C1,22,20,12,1,NA
3311,1467,488.1279921,488.1279921,488.1279398919,3145757,196739,18,-1,-0.1069558568,0.9384243017,0.7952301939,0.8954660693000001,13,1.0434782609,0.4782608696,13C1 O11,de-protonated,1,1458,C23 H24 O11 13C1,23,24,11,1,NA
3312,1468,488.1644784,488.1644784,488.1643254012,2988069,213341,16.9,-1,-0.3134165071,0.5794234595000001,0.9727771367,0.6974295627,12,1.1666666667,0.4166666667,13C1 O10,de-protonated,1,1460,C24 H28 O10 13C1,24,28,10,1,NA
3313,1469,488.2008503,488.2008503,488.2007109106,2321453,229497,12.6,-1,-0.2855165313,0.6357898692,0.8431931540000001,0.6980108546,11,1.28,0.36,13C1 O9,de-protonated,1,1462,C25 H32 O9 13C1,25,32,9,1,NA
3314,1478,490.0704774,490.0704774,490.0708189376,2669015,233043,14.9,-1,0.6969147197000001,0.06732130800000001,0.8735253162000001,0.3091825104,14,0.8571428571,0.619047619,13C1 O13,de-protonated,1,1471,C21 H18 O13 13C1,21,18,13,1,NA
3315,1479,490.1071207,490.1071207,490.107204447,1560543,246819,7.7,-1,0.1708747616,0.8502608161,0.6432968714,0.7881716327,13,1,0.5454545455,13C1 O12,de-protonated,1,1472,C22 H22 O12 13C1,22,22,12,1,NA
3316,1480,490.1433843,490.1433843,490.1435899563,4223463,209719,24.9,-1,0.4195838529,0.3760403069,0.8498211440000001,0.518174558,12,1.1304347826,0.4782608696,13C1 O11,de-protonated,1,1474,C23 H26 O11 13C1,23,26,11,1,NA
3317,1481,490.17985,490.17985,490.1799754657,3971568,210273,23.3,-1,0.2559584776,0.6949114926000001,0.9993465549,0.7862420113,11,1.25,0.4166666667,13C1 O10,de-protonated,1,1475,C24 H30 O10 13C1,24,30,10,1,NA
3318,1482,490.2163895,490.2163895,490.2163609751,2413048,212613,13.2,-1,-0.0581883789,0.9813653273,0.8542792828,0.943239514,10,1.36,0.36,13C1 O9,de-protonated,1,1476,C25 H34 O9 13C1,25,34,9,1,NA
3319,1490,492.0864855,492.0864855,492.086469002,2221990,188883,12,-1,-0.0335265358,0.9937748537,0.917006715,0.9707444121,13,0.9523809524,0.619047619,13C1 O13,de-protonated,1,1484,C21 H20 O13 13C1,21,20,13,1,NA
3320,1491,492.1228538,492.1228538,492.1228545114,3132334,219468,17.9,-1,0.0014456343,0.9999883897,0.9953826336,0.9986066629,12,1.0909090909,0.5454545455,13C1 O12,de-protonated,1,1485,C22 H24 O12 13C1,22,24,12,1,NA
3321,1492,492.1592999,492.1592999,492.1592400208,5556151,201463,33.5,-1,-0.1216662843,0.9210535165,0.8562398538,0.9016094177,11,1.2173913043,0.4782608696,13C1 O11,de-protonated,1,1486,C23 H28 O11 13C1,23,28,11,1,NA
3322,1493,492.195661,492.195661,492.1956255302,5033919,204718,30.1,-1,-0.0720644393,0.9715606581,0.8729959861000001,0.9419912565,10,1.3333333333,0.4166666667,13C1 O10,de-protonated,1,1487,C24 H32 O10 13C1,24,32,10,1,NA
3323,1494,492.2320809,492.2320809,492.2320110396,1681863,241388,8.5,-1,-0.14192579060000002,0.8941290465,0.8559226469000001,0.8826671266,9,1.44,0.36,13C1 O9,de-protonated,1,1488,C25 H36 O9 13C1,25,36,9,1,NA
3324,1505,494.0659122,494.0659122,494.0657335571,2215793,209295,11.9,-1,-0.3615771116,0.4836845869,0.9415677617,0.6210495394000001,13,0.9,0.7000000000000001,13C1 O14,de-protonated,1,1496,C20 H18 O14 13C1,20,18,14,1,NA
3325,1506,494.102332,494.102332,494.1021190665,3044730,214633,17.3,-1,-0.4309503409,0.3563764164,0.8889157551,0.516138218,12,1.0476190476,0.619047619,13C1 O13,de-protonated,1,1498,C21 H22 O13 13C1,21,22,13,1,NA
3326,1507,494.1385674,494.1385674,494.1385045759,3914114,201333,22.9,-1,-0.1271386296,0.914112816,0.9486674729,0.924479213,11,1.1818181818,0.5454545455,13C1 O12,de-protonated,1,1500,C22 H26 O12 13C1,22,26,12,1,NA
3327,1509,494.1749102,494.1749102,494.1748900853,5781899,211345,35,-1,-0.0407036222,0.9908378701,0.960397463,0.981705748,10,1.3043478261,0.4782608696,13C1 O11,de-protonated,1,1502,C23 H30 O11 13C1,23,30,11,1,NA
3328,1510,494.2112345,494.2112345,494.2112755947,3826067,195573,22.3,-1,0.08315204100000001,0.96231584,0.9022102049,0.9442841494,9,1.4166666667,0.4166666667,13C1 O10,de-protonated,1,1503,C24 H34 O10 13C1,24,34,10,1,NA
3329,1522,496.0812965,496.0812965,496.0848933093,2064715,209096,10.8,-1,7.2503906519,1.466601606e-127,0.4722402812,0.1416720844,34,0.3157894737,0.0263157895,13C1 O1,de-protonated,1,1513,C38 H12 O1 13C1,38,12,1,1,NA
3330,1522,496.0812965,496.0812965,496.0813836216,2064715,209096,10.8,-1,0.1756196059,0.842530167,0.9475662057,0.8740409786000001,12,1,0.7000000000000001,13C1 O14,de-protonated,1,1513,C20 H20 O14 13C1,20,20,14,1,NA
3331,1523,496.1178756,496.1178756,496.117769131,2682195,193941,14.7,-1,-0.2146042839,0.7742495017000001,0.9724720622,0.8337162698,11,1.1428571429,0.619047619,13C1 O13,de-protonated,1,1515,C21 H24 O13 13C1,21,24,13,1,NA
3332,1525,496.1540408,496.1540408,496.1541546404,4859740,201263,28.5,-1,0.2294455959,0.7464148113,0.9210546959,0.7988067767,10,1.2727272727,0.5454545455,13C1 O12,de-protonated,1,1517,C22 H28 O12 13C1,22,28,12,1,NA
3333,1526,496.1906912,496.1906912,496.1905401498,3710820,184365,21.2,-1,-0.3044198101,0.5975954694,0.9259326661,0.6960966284,9,1.3913043478,0.4782608696,13C1 O11,de-protonated,1,1519,C23 H32 O11 13C1,23,32,11,1,NA
3334,1540,498.0973399,498.0973399,498.1005433738,2150698,230368,11.3,-1,6.4313797558,1.5936611009999998e-100,0.7114728516000001,0.2134418555,33,0.3684210526,0.0263157895,13C1 O1,de-protonated,1,1531,C38 H14 O1 13C1,38,14,1,1,NA
3335,1540,498.0973399,498.0973399,498.0970336861,2150698,230368,11.3,-1,-0.6147675738,0.1224978188,0.8043929784,0.3270663667,11,1.1,0.7000000000000001,13C1 O14,de-protonated,1,1531,C20 H22 O14 13C1,20,22,14,1,NA
3336,1541,498.1124342,498.1124342,498.1122898274,2027310,127860,10.5,-1,-0.289839506,0.6270649106,0.6900854937,0.6459710855,15,0.9166666667,0.4583333333,13C1 O11,de-protonated,1,1532,C24 H22 O11 13C1,24,22,11,1,NA
3337,1542,498.1332074,498.1332074,498.1334191955,3131187,184211,17.5,-1,0.4251782178,0.3662958339,0.9272118572,0.5345706409000001,10,1.2380952381,0.619047619,13C1 O13,de-protonated,1,1533,C21 H26 O13 13C1,21,26,13,1,NA
3338,1543,498.148918,498.148918,498.1486753368,1527607,189133,7.3,-1,-0.4871301435,0.2675871769,0.8516971218,0.4428201604,14,1.04,0.4,13C1 O10,de-protonated,1,1534,C25 H26 O10 13C1,25,26,10,1,NA
3339,1544,498.1696517,498.1696517,498.1698047049,3117372,204632,17.4,-1,0.3071339575,0.5921101488,0.8687654498,0.6751067391000001,9,1.3636363636,0.5454545455,13C1 O12,de-protonated,1,1535,C22 H30 O12 13C1,22,30,12,1,NA
3340,1545,498.2062476,498.2062476,498.2061902142,2259780,239061,12,-1,-0.115184743,0.9289424668,0.8599770394,0.9082528386,8,1.4782608696,0.4782608696,13C1 O11,de-protonated,1,1537,C23 H34 O11 13C1,23,34,11,1,NA
3341,1559,500.0834635,500.0834635,500.0798079288,1585161,225436,7.7,-1,-7.3099755226,1.1832239539999999e-129,0.8902961293,0.2670888388,33,0.3243243243,0.0540540541,13C1 O2,de-protonated,1,1548,C37 H12 O2 13C1,37,12,2,1,NA
3342,1560,500.0916229,500.0916229,500.0915543825,2115339,228694,11.1,-1,-0.1370099649,0.9009663301,0.8577386264,0.8879980190000001,15,0.8695652174,0.5217391304,13C1 O12,de-protonated,1,1549,C23 H20 O12 13C1,23,20,12,1,NA
3343,1561,500.1128204,500.1128204,500.1161934382,1529360,217850,7.4,-1,6.7445091226,1.7700513050000002e-110,0.568214957,0.1704644871,32,0.4210526316,0.0263157895,13C1 O1,de-protonated,1,1550,C38 H16 O1 13C1,38,16,1,1,NA
3344,1561,500.1128204,500.1128204,500.1126837506,1529360,217850,7.4,-1,-0.273237275,0.6604921454,0.9502424881,0.7474172482,10,1.2,0.7000000000000001,13C1 O14,de-protonated,1,1550,C20 H24 O14 13C1,20,24,14,1,NA
3345,1562,500.1278759,500.1278759,500.1279398919,2027284,238646,10.5,-1,0.12795097600000002,0.9130610688,0.9687393918,0.9297645657,14,1,0.4583333333,13C1 O11,de-protonated,1,1551,C24 H24 O11 13C1,24,24,11,1,NA
3346,1563,500.1493095,500.1493095,500.14906926,2115865,199154,11.1,-1,-0.4803368782,0.2775380289,0.8681218358,0.4547131709,9,1.3333333333,0.619047619,13C1 O13,de-protonated,1,1552,C21 H28 O13 13C1,21,28,13,1,NA
3347,1564,500.1644125,500.1644125,500.1643254012,1485085,244678,7.1,-1,-0.1741402842,0.8449554918000001,0.6840931312,0.7966967836000001,13,1.12,0.4,13C1 O10,de-protonated,1,1553,C25 H28 O10 13C1,25,28,10,1,NA
3348,1565,500.1853046,500.1853046,500.1854547693,2167586,219630,11.4,-1,0.3002273261,0.606071059,0.8661549606000001,0.6840962295,8,1.4545454545,0.5454545455,13C1 O12,de-protonated,1,1554,C22 H32 O12 13C1,22,32,12,1,NA
3349,1566,500.2005699,500.2005699,500.2007109106,2504486,222082,13.5,-1,0.28190808900000003,0.6430633358,0.8855730995000001,0.7158162649,12,1.2307692308,0.3461538462,13C1 O9,de-protonated,1,1555,C26 H32 O9 13C1,26,32,9,1,NA
3350,1567,500.2370325,500.2370325,500.23709642,1462574,214375,6.9,-1,0.1277794297,0.9132836271,0.8012703886,0.8796796556,11,1.3333333333,0.2962962963,13C1 O8,de-protonated,1,1557,C27 H36 O8 13C1,27,36,8,1,NA
3351,1579,502.0343647,502.0343647,502.0344334282,1405158,254706,6.6,-1,0.13689934110000002,0.90111801,0.7039398479,0.8419645614,16,0.6666666667000001,0.6666666667000001,13C1 O14,de-protonated,1,1568,C21 H14 O14 13C1,21,14,14,1,NA
3352,1580,502.0707094,502.0707094,502.0708189376,2436335,200835,13.1,-1,0.2181715474,0.7676373087,0.9490112064,0.8220494780000001,15,0.8181818182,0.5909090909,13C1 O13,de-protonated,1,1569,C22 H18 O13 13C1,22,18,13,1,NA
3353,1581,502.0992209,502.0992209,502.0954579933,1513206,189511,7.3,-1,-7.4944049332,3.0576734019999995e-136,0.9661892609,0.2898567783,32,0.3783783784,0.0540540541,13C1 O2,de-protonated,1,1570,C37 H14 O2 13C1,37,14,2,1,NA
3354,1582,502.1072921,502.1072921,502.107204447,2809080,220645,15.5,-1,-0.1745703857,0.8442517447000001,0.86648075,0.8509204463000001,14,0.9565217391,0.5217391304,13C1 O12,de-protonated,1,1571,C23 H22 O12 13C1,23,22,12,1,NA
3355,1583,502.1435141,502.1435141,502.1435899563,2700545,209310,14.8,-1,0.15106502900000002,0.8809262662,0.9350767291,0.8971714051,13,1.0833333333,0.4583333333,13C1 O11,de-protonated,1,1573,C24 H26 O11 13C1,24,26,11,1,NA
3356,1584,502.1797775,502.1797775,502.1799754657,3571978,206392,20.3,-1,0.3942126924,0.4217453456,0.9200116078,0.5712252243,12,1.2,0.4,13C1 O10,de-protonated,1,1575,C25 H30 O10 13C1,25,30,10,1,NA
3357,1585,502.2162628,502.2162628,502.2163609751,2611474,240554,14.2,-1,0.1954836843,0.808722625,0.8306750061,0.8153083393,11,1.3076923077,0.3461538462,13C1 O9,de-protonated,1,1577,C26 H34 O9 13C1,26,34,9,1,NA
3358,1586,502.2522004,502.2522004,502.2527464845,1388571,197421,6.5,-1,1.0872702892,0.0014052541,0.8108608826,0.2442419427,10,1.4074074074,0.2962962963,13C1 O8,de-protonated,1,1578,C27 H38 O8 13C1,27,38,8,1,NA
3359,1595,504.0502557,504.0502557,504.0500834927,1733336,235520,8.6,-1,-0.34164727780000004,0.5228501653000001,0.9601409337,0.6540373958,15,0.7619047619,0.6666666667000001,13C1 O14,de-protonated,1,1587,C21 H16 O14 13C1,21,16,14,1,NA
3360,1596,504.0864818,504.0864818,504.086469002,2712289,213659,14.8,-1,-0.0253884113,0.9964254516,0.9566435273,0.9844908743,14,0.9090909091,0.5909090909,13C1 O13,de-protonated,1,1588,C22 H20 O13 13C1,22,20,13,1,NA
3361,1597,504.1227691,504.1227691,504.1228545114,2680554,182188,14.6,-1,0.1694258231,0.8525931315,0.8411879722000001,0.8491715837,13,1.0434782609,0.5217391304,13C1 O12,de-protonated,1,1589,C23 H24 O12 13C1,23,24,12,1,NA
3362,1598,504.1594239,504.1594239,504.1592400208,4552435,217748,26.5,-1,-0.3647244192,0.4775809151,0.9987419793,0.6339292344,12,1.1666666667,0.4583333333,13C1 O11,de-protonated,1,1591,C24 H28 O11 13C1,24,28,11,1,NA
3363,1599,504.195529,504.195529,504.1956255302,5081852,215852,29.9,-1,0.191453859,0.8157587997,0.8897896467,0.8379680538000001,11,1.28,0.4,13C1 O10,de-protonated,1,1592,C25 H32 O10 13C1,25,32,10,1,NA
3364,1600,504.2318976,504.2318976,504.2320110396,2890501,218948,16,-1,0.2249749721,0.7548868310000001,0.9089907436,0.8011180048000001,10,1.3846153846,0.3461538462,13C1 O9,de-protonated,1,1593,C26 H36 O9 13C1,26,36,9,1,NA
3365,1608,506.0658241,506.0658241,506.0657335571,2369743,245534,12.7,-1,-0.1789152178,0.8370788787000001,0.9489478216,0.8706395616,14,0.8571428571,0.6666666667000001,13C1 O14,de-protonated,1,1602,C21 H18 O14 13C1,21,18,14,1,NA
3366,1609,506.1023277,506.1023277,506.1021190665,2583768,243707,14,-1,-0.4122359277,0.3890285456,0.895708017,0.541032387,13,1,0.5909090909,13C1 O13,de-protonated,1,1603,C22 H22 O13 13C1,22,22,13,1,NA
3367,1611,506.1386008,506.1386008,506.1385045759,3195105,208839,17.9,-1,-0.1901141517,0.8180787997000001,0.783515586,0.8077098356,12,1.1304347826,0.5217391304,13C1 O12,de-protonated,1,1604,C23 H26 O12 13C1,23,26,12,1,NA
3368,1612,506.1748437,506.1748437,506.1748900853,6028523,204553,35.9,-1,0.0916388641,0.9544177735,0.8651669299,0.7049450399,11,1.25,0.4583333333,13C1 O11,de-protonated,1,1605,C24 H30 O11 13C1,24,30,11,1,NA
3369,1613,506.2113361,506.2113361,506.2112755947,4837620,208935,28.3,-1,-0.1195258318,0.9236989936,0.9211533677,0.9229353059,10,1.36,0.4,13C1 O10,de-protonated,1,1606,C25 H34 O10 13C1,25,34,10,1,NA
3370,1614,506.2474801,506.2474801,506.2476611041,1441021,240951,6.8,-1,0.35754053690000004,0.4915479661,0.8865002389000001,0.610033648,9,1.4615384615,0.3461538462,13C1 O9,de-protonated,1,1607,C26 H38 O9 13C1,26,38,9,1,NA
3371,1624,508.0814467,508.0814467,508.0813836216,1731275,207656,8.6,-1,-0.1241501558,0.9179345118,0.7116239248,0.8560413357000001,13,0.9523809524,0.6666666667000001,13C1 O14,de-protonated,1,1617,C21 H20 O14 13C1,21,20,14,1,NA
3372,1627,508.117938,508.117938,508.117769131,2878164,224367,15.9,-1,-0.332342242,0.5413881992,0.9945367056,0.6773327511,12,1.0909090909,0.5909090909,13C1 O13,de-protonated,1,1619,C22 H24 O13 13C1,22,24,13,1,NA
3373,1628,508.1541814,508.1541814,508.1541546404,3653341,189819,20.8,-1,-0.0526604261,0.9847118439,0.7772494585,0.9224731283,11,1.2173913043,0.5217391304,13C1 O12,de-protonated,1,1620,C23 H28 O12 13C1,23,28,12,1,NA
3374,1629,508.1906993,508.1906993,508.1905401498,4755175,170320,27.8,-1,-0.31317039080000003,0.5799200877,0.8968105368,0.6749872224,10,1.3333333333,0.4583333333,13C1 O11,de-protonated,1,1621,C24 H32 O11 13C1,24,32,11,1,NA
3375,1630,508.2271746,508.2271746,508.2269256592,2771696,217887,15.2,-1,-0.4898222294,0.263705797,0.9168261534,0.4596419039,9,1.44,0.4,13C1 O10,de-protonated,1,1622,C25 H36 O10 13C1,25,36,10,1,NA
3376,1643,510.0605135,510.0605135,510.0606481767,1399745,196261,6.5,-1,0.2640405829,0.6788744640000001,0.7829467794,0.7100961586,13,0.9,0.75,13C1 O15,de-protonated,1,1632,C20 H18 O15 13C1,20,18,15,1,NA
3377,1644,510.0756521,510.0756521,510.075904318,1713093,164267,8.5,-1,0.4944714962,0.2570859586,0.6571872,0.377116331,17,0.75,0.5,13C1 O12,de-protonated,1,1633,C24 H18 O12 13C1,24,18,12,1,NA
3378,1645,510.0970994,510.0970994,510.1005433738,2178251,230096,11.5,-1,6.7515586795,1.043359475e-110,0.5126785511,0.1538035653,34,0.358974359,0.0256410256,13C1 O1,de-protonated,1,1634,C39 H14 O1 13C1,39,14,1,1,NA
3379,1645,510.0970994,510.0970994,510.0970336861,2178251,230096,11.5,-1,-0.1288262832,0.9119216766,0.8967045952,0.9073565521,12,1.0476190476,0.6666666667000001,13C1 O14,de-protonated,1,1634,C21 H22 O14 13C1,21,22,14,1,NA
3380,1646,510.1334624,510.1334624,510.1334191955,3070164,213211,17.1,-1,-0.0846925901,0.9609344502,0.9820975565,0.9672833821,11,1.1818181818,0.5909090909,13C1 O13,de-protonated,1,1636,C22 H26 O13 13C1,22,26,13,1,NA
3381,1647,510.1698499,510.1698499,510.1698047049,4947165,200485,29,-1,-0.08858841890000001,0.9573373052,0.9147746624,0.9445685123,10,1.3043478261,0.5217391304,13C1 O12,de-protonated,1,1638,C23 H30 O12 13C1,23,30,12,1,NA
3382,1648,510.2062634,510.2062634,510.2061902142,3042535,219016,16.9,-1,-0.143443481,0.8919802479000001,0.9850004343,0.9198863038,9,1.4166666667,0.4583333333,13C1 O11,de-protonated,1,1640,C24 H34 O11 13C1,24,34,11,1,NA
3383,1661,512.0759918,512.0759918,512.0798079288,1884356,240827,9.6,-1,7.4522150369,1.0159225849999999e-134,0.8545825520000001,0.2563747656,34,0.3157894737,0.0526315789,13C1 O2,de-protonated,1,1650,C38 H12 O2 13C1,38,12,2,1,NA
3384,1661,512.0759918,512.0759918,512.0762982412,1884356,240827,9.6,-1,0.5984287691,0.1367584781,0.7299734768,0.3147229777,12,1,0.75,13C1 O15,de-protonated,1,1650,C20 H20 O15 13C1,20,20,15,1,NA
3385,1662,512.1127009,512.1127009,512.1161934382,2353870,224544,12.6,-1,6.8198160376,6.072882446e-113,0.7476592666,0.22429778,33,0.4102564103,0.0256410256,13C1 O1,de-protonated,1,1652,C39 H16 O1 13C1,39,16,1,1,NA
3386,1662,512.1127009,512.1127009,512.1126837506,2353870,224544,12.6,-1,-0.033487604,0.9937892579,0.7909072343,0.9329246508,11,1.1428571429,0.6666666667000001,13C1 O14,de-protonated,1,1652,C21 H24 O14 13C1,21,24,14,1,NA
3387,1663,512.1489808,512.1489808,512.14906926,3301079,195495,18.6,-1,0.172723066,0.8472662240000001,0.860499703,0.8512362677,10,1.2727272727,0.5909090909,13C1 O13,de-protonated,1,1654,C22 H28 O13 13C1,22,28,13,1,NA
3388,1664,512.1854539,512.1854539,512.1854547693,2535136,192321,13.7,-1,0.0016973183,0.9999839952,0.9288703138,0.9786498908,9,1.3913043478,0.5217391304,13C1 O12,de-protonated,1,1656,C23 H32 O12 13C1,23,32,12,1,NA
3389,1665,512.2001865,512.2001865,512.2007109106,1496548,208110,7.1,-1,1.0238381468,0.0029569976,0.7619086232000001,0.2306424853,13,1.1851851852,0.33333333330000003,13C1 O9,de-protonated,1,1657,C27 H32 O9 13C1,27,32,9,1,NA
3390,1679,514.0709735,514.0709735,514.0708189376,1721540,243136,8.6,-1,-0.3006636964,0.6051888213000001,0.88393639,0.6888130919000001,16,0.7826086957,0.5652173913,13C1 O13,de-protonated,1,1668,C23 H18 O13 13C1,23,18,13,1,NA
3391,1680,514.1069259,514.1069259,514.107204447,1798862,219172,9,-1,0.5418071353,0.1957609602,0.8941817842,0.4052872074,15,0.9166666667,0.5,13C1 O12,de-protonated,1,1670,C24 H22 O12 13C1,24,22,12,1,NA
3392,1681,514.1440744,514.1440744,514.1435899563,1512663,194917,7.2,-1,-0.9422341801,0.0072102519,0.8649101359,0.2645202171,14,1.04,0.44,13C1 O11,de-protonated,1,1672,C25 H26 O11 13C1,25,26,11,1,NA
3393,1682,514.1648515,514.1648515,514.1647193244,2093277,203808,10.9,-1,-0.2570685219,0.6927164108,0.8268436705000001,0.7329545887000001,9,1.3636363636,0.5909090909,13C1 O13,de-protonated,1,1673,C22 H30 O13 13C1,22,30,13,1,NA
3394,1683,514.1799567,514.1799567,514.1799754657,1771232,219217,8.9,-1,0.0364964045,0.9926273813,0.96397306,0.9840310849,13,1.1538461538,0.3846153846,13C1 O10,de-protonated,1,1674,C26 H30 O10 13C1,26,30,10,1,NA
3395,1684,514.2163658,514.2163658,514.2163609751,1413610,215560,6.6,-1,-0.0093830062,0.999511004,0.9191538671,0.9754038629,12,1.2592592593,0.33333333330000003,13C1 O9,de-protonated,1,1676,C27 H34 O9 13C1,27,34,9,1,NA
3396,1698,516.0866199,516.0866199,516.086469002,1437900,225071,6.8,-1,-0.2923888992,0.6219152243,0.8249313408000001,0.6828200593,15,0.8695652174,0.5652173913,13C1 O13,de-protonated,1,1688,C23 H20 O13 13C1,23,20,13,1,NA
3397,1699,516.1151008,516.1151008,516.1111080578,1445843,192347,6.8,-1,-7.7362066753,3.978816731999999e-145,0.7593876524000001,0.2278162957,32,0.4210526316,0.0526315789,13C1 O2,de-protonated,1,1689,C38 H16 O2 13C1,38,16,2,1,NA
3398,1700,516.1229993,516.1229993,516.1228545114,1734869,211600,8.6,-1,-0.2805312128,0.6458359304,0.9174369716,0.7273162427000001,14,1,0.5,13C1 O12,de-protonated,1,1690,C24 H24 O12 13C1,24,24,12,1,NA
